"BXuRRbG0Ugk_15","I MEAN YEAH HES A COMPETENT ACTION DIRECTOR","77","0"
"BXuRRbG0Ugk_16","HES ACTION SEQUENCES ARE CERTAINLY A LOT BETTER THAN THE INCOHERENT IMPOSSIBLE TO FOLLOW SLOPE THAT WE SEE IN A TYPICAL MICHAEL BAY MOVIE","77","1"
"BXuRRbG0Ugk_17","BUT ITS ACTION ISNT PARTICULARY MEMORABLE","77","0"
"BXuRRbG0Ugk_18","AND THE ACTION WASNT THE MOST MEMORABLE THING ABOUT ANY ON THOSE MOVIES","77","0"
"BXuRRbG0Ugk_19","THE IRONMAN FILMS ARE FONDLY REMEMBERED MOSTLY FOR ROBERT DOWENY JR NOT THE ACTION","77","1"
"BXuRRbG0Ugk_2","YEAH JOB PRETTY WELL DONE","77","1"
"BXuRRbG0Ugk_20","AND THE SAME THING HAS MORE OR LESS HAPPENED HERE YEAH THATS RIGHT","77","0"
"BXuRRbG0Ugk_21","THE MOVIE CALLED COWBOYS AND ALIENS DANIEL CRAIG STEELS THE WHOLE DAMN SHOW","77","1"
"BXuRRbG0Ugk_22","HES PLAYING A VARIATION OF THE ICONIC MAN WITH NO NAME CHARACTER THAT WAS MADE FAMOUS BY CLINT EASTWOOD","77","1"
"BXuRRbG0Ugk_23","AND NOW THAT IVE SEEN HIM IN THE ROLE I CANT IMAGINE ANY OTHER CURRENT ACTOR TRYING OT PULL IT OFF","77","1"
"BXuRRbG0Ugk_24","HE IS PERFECT FROM START TO FINSIH","77","1"
"BXuRRbG0Ugk_25","HARISSON FORD IS A LONG FOR THE RIDE AND HAVING A BLAST AS THE SECOND LEAD","77","1"
"BXuRRbG0Ugk_26","AND THE CAST IS PRETTY WELL ROUNDED OUT WITH SUPPORDTING PERFORMANCE FROM GUYS LIKE SAM ROCKWELL AS THE DOC","77","1"
"BXuRRbG0Ugk_27","THEYRE ALL PLAYING CLICHED STOCK WESTERN CHARACTERS","77","0"
"BXuRRbG0Ugk_28","BUT I REALLY DONT CARE THAT THE CHARACTERS ARE WALKING CLICHES WHEN THEY ARE THIS WELL DONE","77","1"
"BXuRRbG0Ugk_29","AND THE ACTORS DO SUCH A GOOD JOB OF CARRYING OF THEIR PARTICULAR ARCS","77","1"
"BXuRRbG0Ugk_3","I MEAN IT WASNT A BAD YEAR","77","0"
"BXuRRbG0Ugk_30","COWBOYS AND ALIENS PROBLEM IS THE SCREENPLAY","77","0"
"BXuRRbG0Ugk_31","SIX DIFFERENT PEOPLE GOT WRITING CREDIT FOR THIS MOVIE AND THE RESULTS ARE EXACTLY WHAT YOU WOULD EXPECT","77","0"
"BXuRRbG0Ugk_4","BUT THERE WAS A LOT OF POTENTIAL LEFT ON THE TABLE","77","1"
"BXuRRbG0Ugk_5","AND THAT DESCRIBES COWBOYS AND ALIENS PRETTY WELL","77","1"
"BXuRRbG0Ugk_6","THOUGH I GUESS I SHOULD BE GRATEFUL THAT IT TURNED OUT AS GOOD AS IT DID","77","1"
"BXuRRbG0Ugk_7","BECAUSE GIVEN ALL THE STRIKES THAT IT HAD GOING AGAINST BEFORE WONDER PRODUCTION IT COULD HAVE BEEN MUCH MUCH WORSE","77","1"
"BXuRRbG0Ugk_8","FORTUNALLY SOME GOOD DECISIONS WERE MADE BEFORE THE CAMARA STARTED ROLLING","77","1"
"BXuRRbG0Ugk_9","BUT THIS PROBABLY HAD THE UNFORTUNATE SIDE EFFECT OF RAISING BAD EXPECTATIONS TO UNREASONABLE LEVELS","77","0"
"Bfr499ggo-0_1","SNAP MOST OF THE CRITICS ARE RIGHT","29","0"
"Bfr499ggo-0_10","AND THERE ARE A FEW NICE MOMENTS","29","1"
"Bfr499ggo-0_11","THE MOVIE IS REALLY TOO LONG","29","0"
"Bfr499ggo-0_12","THEY SHOULDVE JUST CUT THE WEDDING IN THE BEGINNING","29","0"
"Bfr499ggo-0_13","ITS NOT EVEN NECESSARY FOR THE PLOT","29","0"
"Bfr499ggo-0_14","I ALSO THOUGHT THAT DESERT RIDING THE CAMELS ALL TROUP STOPPED LOOKING LIKE CLOWNS","29","0"
"Bfr499ggo-0_15","BUT ALSO NOT NECESSARY","29","0"
"Bfr499ggo-0_16","BUT I LOVE THE MOMENT WITH CHARLOTTE IN THE CLOSET BECAUSE WHO HASNT EXPERIENCED THAT","29","1"
"Bfr499ggo-0_17","AND UM IT WAS JUST FUN TO SEE YOUR OLD FRIENDS AGAIN","29","1"
"Bfr499ggo-0_18","SO IF YOUR A FAN ID DO IT","29","1"
"Bfr499ggo-0_19","BUT DONT EXPECT MUCH","29","0"
"Bfr499ggo-0_2","IT JUST REALLY HEH","29","0"
"Bfr499ggo-0_20","THE WRITING ISNT AS GOOD AS THE FIRST","29","0"
"Bfr499ggo-0_21","THE STORYLINE ISNT THIS GOOD","29","0"
"Bfr499ggo-0_22","BUT IF YOU DONT EXPECT A LOT I THINK YOULL ENJOY IT","29","1"
"Bfr499ggo-0_3","BUT IF YOU LOVED THE SERIES AND YOU ALSO LIKED XXX THE FIRST MOVIE THAN YOURE STILL GONNA HAVE FUN","29","1"
"Bfr499ggo-0_4","JUST GO IN WITH LOW EXPECTAIONS","29","0"
"Bfr499ggo-0_5","IF YOUR PET PEES CARRIE WORE THOSE HORRENDOUS HIDEOUS HATS THEY WERE NOT CATCHING THE BALL","29","0"
"Bfr499ggo-0_6","AND A FEW TIMES I DIDNT LIKE THE FASHION","29","0"
"Bfr499ggo-0_7","A FEW TIMES I THOUGHT THAT WAS BUMPED WAY OVER THE TOP","29","0"
"Bfr499ggo-0_8","AND THEY KIND OF LOOKED LIKE CLOWNS THE DESERT SCENE WAS ONE OF THEM","29","0"
"Bfr499ggo-0_9","UM BUT YOU KNOW THE PREMISE IS OK","29","1"
"BioHAh1qJAQ_1","IM A BIG FAN OF THE FIRST TRON","24","1"
"BioHAh1qJAQ_10","IT GETS STRAIGHT INTO THE STORY","24","1"
"BioHAh1qJAQ_11","YOU HAVE LOTS OF UH REFERENCES TO THE FIRST MOVIE","24","1"
"BioHAh1qJAQ_12","YOU HAVE NEW CHARACTERS THAT ACTUALLY HAVE A CONNECTION TO THE OLD ONES","24","1"
"BioHAh1qJAQ_13","AND ONCE SAM FLYNN ENTERS THE GRID YOU KNOW THE SOUNDTRACK DRAWS YOU IN","24","1"
"BioHAh1qJAQ_14","THE SPECIAL EFFECTS LOOK AMAZING","24","1"
"BioHAh1qJAQ_15","UH THEY DONT WASTE A LOT OF TIME ON EXPOSITION","24","0"
"BioHAh1qJAQ_16","BECAUSE THE MINUTE THE SOUNDPLANE ENTERS THE GRID HE IS PUT IN THE GAMES","24","1"
"BioHAh1qJAQ_17","AND LET ME TELL YOU THE GAMES LOOK GREAT","24","1"
"BioHAh1qJAQ_18","ALL THOSE ACTION SEQUENCES IN INVOLVING THE GAMES WERE GREAT TO WATCH","24","1"
"BioHAh1qJAQ_19","UM THE CHO THE CHOREOGRAPHY OF THE FIGHTS THE SPECIAL EFFECTS I WAS SO HAPPY TO BE BACK IN THE GRID THAT I WASNT REALLY THINKING ABOUT THE STORY OR WHERE THE STORY WAS GOING","24","1"
"BioHAh1qJAQ_2","UM I THOUGHT THIS IS THE PERFECT TIME TO HAVE A TRON SEQUEL","24","1"
"BioHAh1qJAQ_20","BUT THEN SAM FLYNN MEETS HIS FATHER AND TRON BASICALLY TURNS INTO A STAR WARS PREQUEL AFTER THAT ONE","24","0"
"BioHAh1qJAQ_21","DISCONNECTION THEN THAT HAPPENS AT THAT POINT","24","0"
"BioHAh1qJAQ_22","THE WRITERS JUST PULL THIS OUT OF THEIR ASS","24","0"
"BioHAh1qJAQ_23","AND THE WHOLE MOVIE BECOMES ABOUT THESE CRAZY I I ISOS","24","0"
"BioHAh1qJAQ_24","AND ITS JUST LIKE OR WHY DO WE NEED THESE THINGS","24","0"
"BioHAh1qJAQ_25","IT DOESNT MAKE ANY SENSE","24","0"
"BioHAh1qJAQ_26","BECAUSE WHEN THE OLD FLYNN FINDS THESE THINGS WHATEVER THEY ARE THEYRE SO WISE AND NAIVE KINDA LIKE NAVI NOW THAT I THINK ABOUT IT","24","1"
"BioHAh1qJAQ_27","CLUE WHICH IS THE PROGRAM THAT HE CREATED IN THE FIRST MOVIE KINDA PULLS A BUNNY IN THE BOILER MOMENT IN THE SENSE THAT HE TURNS INTO A CRAZY JEALOUS PSYCHO STALKER BITCH","24","1"
"BioHAh1qJAQ_28","AND CLUE HAS TO BE ONE OF THE MOST IDIOTIC VILLAINS EVER CAUSE WHAT IS A WHAT IS CLUE","24","0"
"BioHAh1qJAQ_29","FOR SOME KIND OF FREAKY TELEPORTATION","24","1"
"BioHAh1qJAQ_3","BECAUSE UM IN AT THE BEGINNING OF THE 1980S PEOPLE THOUGHT THAT COMPUTERS CAN DO EVERY EVERY ANYTHING","24","1"
"BioHAh1qJAQ_30","AND ITS LIKE YOURE A COMPUTER PROGRAM OKAY IF YOU WANT TO TAKE OVER THE WORLD USING REAL PEOPLE ITS THE WORST WAY YOU COULD POSSIBLY DO THAT INFILTRATE SOME COMPUTER SYSTEM SOMEWHERE AND DETONATE SOME NUKES OR SOMETHING","24","0"
"BioHAh1qJAQ_4","AND EVERYTHING AND NOW TECHNOLOGY ACTUALLY DOES ANYTHING AND EVERYTHING","24","1"
"BioHAh1qJAQ_5","BECAUSE IT KINDA CONTROLS OUR LIVES SO IT WAS THE PERFECT TIME FOR A TRON SEQUEL","24","1"
"BioHAh1qJAQ_6","UNFORTUNATELY UM THE WRITERS AND I WERE NOT EXACTLY ON THE SAME WAVELENGTH","24","0"
"BioHAh1qJAQ_7","LIP SMACKING BUT I WILL SAY THAT THE FIRST THIRD OF THIS MOVIE IS AMAZING","24","1"
"BioHAh1qJAQ_8","ITS THE BEST SUMMER MOVIE IVE SEEN ALL YEAR","24","1"
"BioHAh1qJAQ_9","BUT YOU KNOW THE PACING IS SO GOOD","24","1"
"BvYR0L6f2Ig_1","I WAS VERY IMPRESSED WITH HIS WORK ON THE FIRST ONE","62","1"
"BvYR0L6f2Ig_10","THE SECOND ONE HAD WOODEN ACTING IN SOME PLACES IM SORRY","62","0"
"BvYR0L6f2Ig_11","I DID LIKE THE SECOND ONE","62","1"
"BvYR0L6f2Ig_12","BUT THERE MOST OF THE ACTORS WE SO WITTY EXEPTION MAY BE THE POLICE COP AND KIM KIMBERLY","62","1"
"BvYR0L6f2Ig_13","BUT THE REST OF THE ACTORS WERE SO WOODEN","62","0"
"BvYR0L6f2Ig_14","THEY WERE JUST THEYRE JUST THEY JUST WHY ACTING WHAT THEYRE DOING ANYWAY","62","0"
"BvYR0L6f2Ig_15","I DONT KNOW THEY DO SEEM THEY NEED TO LEARN ACTING BETTER","62","0"
"BvYR0L6f2Ig_16","ANYWAY THE FURTHER I WENT ACTING WAS MUCH MUCH BETTER IN THE SECOND ONE","62","1"
"BvYR0L6f2Ig_17","ANYWAY MARY ELIZABETH WINSTEAD OH MY GOD SHE IS A TERIFFIC","62","1"
"BvYR0L6f2Ig_18","SHES NICE LOOKING AS WELL","62","1"
"BvYR0L6f2Ig_19","BUT SHE IS ALSO A TERIFFIC ACTRESS","62","1"
"BvYR0L6f2Ig_2","I THOUGHT THE FIRST ONE WAS CREATIVE AND INVENTIVE AND REALLY BROUGHT SOMETHING NEW TO THE CINEMA","62","1"
"BvYR0L6f2Ig_20","OLSO THIS IS ONE OF THE BEST PERFORMANCES IVE EVER SEEN OUT OF HERS","62","1"
"BvYR0L6f2Ig_21","IVE NOT SEEN ONE BAD MOVIE THAT SHES BEEN INTO","62","1"
"BvYR0L6f2Ig_22","TERIFFIC IN THAT","62","0"
"BvYR0L6f2Ig_23","BUT MARY ELIZABETH WINSTEAD I MUST SAY SHE IS A TERIFFIC AND BEAUTIFUL AND TALENTED ACRESS","62","1"
"BvYR0L6f2Ig_24","SHE DISPLAYS THE EMOTIONAL DISTRESS OF HER CHARACTER SO WELL","62","1"
"BvYR0L6f2Ig_25","YOU ACTUALLY FEEL FOR HER CHARACTER","62","1"
"BvYR0L6f2Ig_26","YOU KNOW SHES GOING THROUGH THE STRESS AND YOU FEEL SORRY FOR HER AND YOU WANNA HELP HER","62","1"
"BvYR0L6f2Ig_3","BUT THE SECOND ONE IT DIDNT IN SOME WAYS TAKE TO THE NEXT LEVEL","62","1"
"BvYR0L6f2Ig_4","BUT IN SOME WAYS THE FIRST ONE WAS BETTER","62","0"
"BvYR0L6f2Ig_5","SO IT WAS JUST ABOUT EQUAL TO THE FIRST ONE","62","0"
"BvYR0L6f2Ig_6","NOW UM BUT SOME OF THE BRUSH PLOT THAT YOU MEY THINK I HATED THIS MOVIE","62","0"
"BvYR0L6f2Ig_7","NOW UM BUT SOME OF THE BRUSH PLOT THAT YOU MEY THINK I HATED THIS MOVIE BUT YOURE WRONG ACTUALLY I DID","62","1"
"BvYR0L6f2Ig_8","I REALLY LIKED IT","62","1"
"BvYR0L6f2Ig_9","FIRST IM GONNA GET INTO THE ACTING WHICH WAS MUCH MUCH BETTER THAN THE SECOND ONE","62","1"
"Ci-AH39fi3Y_1","BECAUSE IM STILL EXCITED ABOUT IT","74","1"
"Ci-AH39fi3Y_10","ONE OF THEM WAS GREAT","74","1"
"Ci-AH39fi3Y_11","AND THE OTHER ONE WAS COMPLETELY IRRELEVANT AS FAR AS I CAN TELL","74","0"
"Ci-AH39fi3Y_12","THE GREAT PLOT WAS WITH HOFFMAN TYING UP ALL LOOSE ENDS AND STUFF","74","1"
"Ci-AH39fi3Y_13","AND THE IRRELEVANT PLOT WAS WITH FIVE RENDOM STRANGERS","74","0"
"Ci-AH39fi3Y_14","KIND OF LIKE IN SAW 2","74","1"
"Ci-AH39fi3Y_15","BUT I TOTALLY MISSED HOW IT TIED IT TO THE MOVIE AT ALL","74","0"
"Ci-AH39fi3Y_16","AND IM PRETTY SURE THATS BECAUSE IT DIDNT TIE IN TO THE MOVIE AT ALL","74","0"
"Ci-AH39fi3Y_17","SO THAT WAS REALLY BIZZARE AND I DIDNT CARE ABOUT THE CHARACTERS AT ALL","74","0"
"Ci-AH39fi3Y_18","BECAUSE THEY WERENT YOU KNOW INTRODUCED WELL REALLY","74","0"
"Ci-AH39fi3Y_19","SO IT WAS JUST REALLY REALLY STRANGE","74","0"
"Ci-AH39fi3Y_2","AS SOME OF YOU MIGHT NOT NOTICE I WAS EXTREMLY EXCITED ABOUT SAW 5","74","1"
"Ci-AH39fi3Y_20","BUT LUCKILY HOFFMANS STORY UM WAS A REALLY REALLY REALLY AWESOME","74","1"
"Ci-AH39fi3Y_21","AND UM IT TOTALLY MADE UP FOR THAT SO THATS OK","74","1"
"Ci-AH39fi3Y_22","AND I GUESS THATS SORT OF TRUE","74","1"
"Ci-AH39fi3Y_23","BECAUSE I SURE DIDNT SEE THE END COMING","74","1"
"Ci-AH39fi3Y_24","BUT THE END WAS REALLY YOU YOU KNOW","74","0"
"Ci-AH39fi3Y_25","BUT I THOUGHT THE BEST PART OF SAW 5 WAS THE STORYLINE LIKE IN GENERAL","74","1"
"Ci-AH39fi3Y_26","THE ENDING WAS NOT YOU KNOW CRAZY SHOCKING OR ANYTHING LIKE USUAL","74","0"
"Ci-AH39fi3Y_27","IT WAS NOT A REAL HUGE SAW TWIST MOMENT","74","0"
"Ci-AH39fi3Y_28","UM SO YOU KNOW THAT WAS A LITTLE SURPRISING I GUESS","74","1"
"Ci-AH39fi3Y_29","THATS NOT TO SAY THAT THE ENDING WASNT GOOD BECAUSE IT REALLY WAS","74","1"
"Ci-AH39fi3Y_3","OK ALL OF YOU KNEW THAT OBVIOUSLY","74","1"
"Ci-AH39fi3Y_30","BUT IT WAS NOT EXECTLY WHAT I WAS EXPECTING AND SE SERIOUSLY EVERYTHING LEADING UP TO THE END WAS BETTER THAN THE ENDING","74","0"
"Ci-AH39fi3Y_31","WHICH IS STILL GOOD","74","1"
"Ci-AH39fi3Y_32","BECAUSE THE MOVIE IS GOOD","74","1"
"Ci-AH39fi3Y_33","SAW 5 HAS LEFT LIKE NO CLOSURE AT ALL AT THE END OF THE MOVIE","74","0"
"Ci-AH39fi3Y_34","AND IT PRETTY MUCH JUST LEFT THE DOOR WIDE OPEN FOR SAW 6","74","1"
"Ci-AH39fi3Y_35","BUT MAN OH MAN IT REALLY LEFT THE DOOR OPEN","74","1"
"Ci-AH39fi3Y_36","AND IT DIDNT EVEN YOU KNOW TRY TO CLOSE IT AT ALL LIKE THE WIND ISNT GONNA BLOW IT OVER OR ANYTHING ITS JUST OPEN","74","0"
"Ci-AH39fi3Y_37","BUT LIKE I SAID THE PLOT OF HOFFMAN AND EVERYTHING THAT WAS REALLY REALLY AWESOME","74","1"
"Ci-AH39fi3Y_38","AND IT FIT VERY WELL INTO THE SAW SERIES IN MY OPINION","74","1"
"Ci-AH39fi3Y_39","SO CONGRATULATIONS TO THE WRITERS FOR THAT","74","1"
"Ci-AH39fi3Y_4","SO I WAS YOU KNOW REALLY HYPED UP","74","1"
"Ci-AH39fi3Y_40","BUT ILL SMACK THEM IN THE FACE FOR THE OTHER IRRELEVANT PLOTLINE","74","0"
"Ci-AH39fi3Y_41","AND DONT KNOW WHAT THE HELL THEY WERE THINKING","74","0"
"Ci-AH39fi3Y_42","IT WAS PRETTY MUCH JUST AND EXCUSE TO PUT TRAPS IN THE MOVIE BECAUSE IT WAS LITERALLY COMPLETELY IRRELEVANT","74","0"
"Ci-AH39fi3Y_43","LIKE I SAID I LOVED THE HOFFMANS STORYLINE","74","1"
"Ci-AH39fi3Y_44","SO YOU KNOW I GUESS IT BALANCES OUT","74","1"
"Ci-AH39fi3Y_5","AND EXCITED TO SEE IT","74","1"
"Ci-AH39fi3Y_6","AND I HAVE TO SAY THAT IT WAS DEFINATELY BETTER THAN THE SAW 4","74","1"
"Ci-AH39fi3Y_7","NOT EXECTLY WHAT I WAS EXPECTING","74","1"
"Ci-AH39fi3Y_8","BUT IT WAS STILL REALLY REALLY REALLY GOOD","74","1"
"Ci-AH39fi3Y_9","AND UM ITS JUST MADE ME REALLY REALLY EXCIDED FOR SAW 6","74","1"
"Clx4VXItLTE_1","AND IT IS JUMPY FOR PEOPLE WHO DONT LIKE GETTING SCARED OR JUMPY OR ANYTHING","87","0"
"Clx4VXItLTE_10","LIKE IT DOSNT JUST LIKE AND I WAS AT UM THERES A PROBLEM THERES A STORY LIKE ADN ITS LIKE STREIGHT AWAY FUN STORYLINE STARTED","87","1"
"Clx4VXItLTE_11","AND SOME OF THE ACTING IS A LITTLE BIT LIKE OH MY GOD YOU WOULDNT REALLY DO THAT","87","0"
"Clx4VXItLTE_12","BUT THATS LIKE OLD MOVIES ITS JUST LIKE I WOULDNT SAY BAD CASTING","87","0"
"Clx4VXItLTE_13","BUT ITS JUST SOMETIMES ITS JUST A LITTLE BIT LIKE OH GOD THEY REALY SHOULDNT HAVE DONE THAT CRINGE","87","0"
"Clx4VXItLTE_14","UM BUT REALLY GOOD","87","1"
"Clx4VXItLTE_15","LIKE REALLY JUMPED ME MY FRIEND","87","0"
"Clx4VXItLTE_16","AND SHE WANTED TO GO HOME AND THATS LIKE SEEING A LOT FOR HER COZ SHE LIKES HORROR MOVIES AS MUCH AS I DO","87","0"
"Clx4VXItLTE_17","BUT IT REALLY SURPRISED AS I SAID WHAT YOU WANNA GO HOME","87","0"
"Clx4VXItLTE_18","HUH BUT I AM IT WAS JUMPY","87","0"
"Clx4VXItLTE_19","I JUMPED HELL OF A LOT TIMES","87","1"
"Clx4VXItLTE_2","BUT FOR SOMEONE LIKE ME WHO LOVES HORROR MOVIES","87","1"
"Clx4VXItLTE_20","AND I WOULD GO TO THE CINEMA AGAIN TO SEE IT","87","1"
"Clx4VXItLTE_21","BECAUSE THAT ATMOSPHERE LIKE EVERYONE JUST SCREEAMS","87","1"
"Clx4VXItLTE_22","AND JUST AND ITS JUST ITS SO FUNNY","87","1"
"Clx4VXItLTE_23","UM SOMETHING LIKE WHAT I DO LIKE IF I JUMP A LOT","87","1"
"Clx4VXItLTE_24","HAH SO EVERYONE LIKE EVERYONE IN CINEMA WAS KIND LIKE ME","87","1"
"Clx4VXItLTE_25","BECAUSE EVERYTIME THAT WAS LIKE A JUMP EVERYONE JUMPED","87","1"
"Clx4VXItLTE_26","YOU COULD FEEL THE JUMP IN","87","1"
"Clx4VXItLTE_27","AND EVERYONE WAS LAUGHING AFTERWARDS","87","1"
"Clx4VXItLTE_28","I THINK THATS HOW THEY COPE WITH GETTING JUM LIKE SCARED AND JUMP AND STUFF","87","1"
"Clx4VXItLTE_29","FROM THERE IT DOES GET A BIT LIKE HUH NOT AS REAL AS WHAT HAS BEEN GOING ON","87","0"
"Clx4VXItLTE_3","AND LIKE I DO JUMP","87","1"
"Clx4VXItLTE_30","ITS KIND OF LIKE QUITE FAKE LIKE I JUST I COULDNT BELIEVE IT I WAS LIKE WHAT WHAT ARE YOU DOING","87","0"
"Clx4VXItLTE_31","BECAUSE THERE IS PEOPLE THAT WANNA GO AND SEE IT HAVENT SEEN IT YET AND MIGHT SEE THIS VIDEO","87","1"
"Clx4VXItLTE_4","BUT I DONT EXACTLY GET SCARED","87","0"
"Clx4VXItLTE_5","SO I THINK IM LIKE IMMUNE TO THEM","87","0"
"Clx4VXItLTE_6","AND THE ONLY HE MO FILM THAT IM REALLY SCARED ABOUT IS SMALL SOLDIERS","87","0"
"Clx4VXItLTE_7","I JUST THATS FREAKY AS HELL YEHA","87","1"
"Clx4VXItLTE_8","BUT INSIDIOUS UM STAR REALLY GOOD","87","1"
"Clx4VXItLTE_9","LIKE IT CRACKED ON STREIGHT AWAY WITH WHAT THE HELL IS GOING ON","87","0"
"Dg_0XKD0Mf4_1","I MEAN IT STARTS OUT REALLY SLOW","68","0"
"Dg_0XKD0Mf4_10","WHOEVER WROTE THIS ISNT THE WRITER DEFINATELLY","68","0"
"Dg_0XKD0Mf4_11","BUT OVERALL I ENJOYED IT","68","1"
"Dg_0XKD0Mf4_12","THE THE WHOLE MOVIE I WAS YOU KNOW THINKING THIS ISN AS BAD AS IVE HEARD AND IT WASNT","68","1"
"Dg_0XKD0Mf4_13","UM AND THE MOVIE WAS PRETTY SHORT","68","0"
"Dg_0XKD0Mf4_14","AND THE DIALOGUE THREW ME OFF","68","0"
"Dg_0XKD0Mf4_15","OTHER THAN THAT UM I THINK IT WAS AND OK MOVIE","68","1"
"Dg_0XKD0Mf4_16","DEFINATELLY A LITTLE BIT ABOVE AVERAGE","68","1"
"Dg_0XKD0Mf4_17","I DONT THINK ITS AS BAD AS YOU PROBABLY READ ON REVIEWS","68","1"
"Dg_0XKD0Mf4_18","SO YEAH GO SEE IT","68","1"
"Dg_0XKD0Mf4_2","BUT OVERALL UM GO SEE IT","68","1"
"Dg_0XKD0Mf4_3","IT WAS A COOL MOVIE","68","1"
"Dg_0XKD0Mf4_4","THE ACTING WAS ALLRIGHT","68","1"
"Dg_0XKD0Mf4_5","UM I THOUGHT THEY CASTED KIND OF WELL","68","1"
"Dg_0XKD0Mf4_6","BUT WHAT REALLY THREW ME OFF WAS THE DIALOGUE VERY CHEEZY DIALOGUE","68","0"
"Dg_0XKD0Mf4_7","OH MY GOD THE WHOLE MOVIE HAD A REALLY DRY DIALOGUE","68","0"
"Dg_0XKD0Mf4_8","THERE WERE A COUPLE FUNNY PARTS","68","1"
"Dg_0XKD0Mf4_9","BUT I DONT THINK THE HUMOUR REDEEMED THE MOVIE FROM BEING SO BAD IN THE DIALOGUE DEPARTMENT","68","0"
"G-xst2euQUc_1","ANYWAYIT WAS A REALLY CUTE MOVIE","83","1"
"G-xst2euQUc_10","AND AGAIN IT DOES REALLY TUG AT THE HEART STRENGHTS WITH THE LITTLE BABY ANIMALS AT THE BEGINNING","83","1"
"G-xst2euQUc_11","UM IT HAS IT HAS A VERY PREDICTABLE STORY","83","0"
"G-xst2euQUc_12","THAT SO WHAT IS STILL A REALLY GREAT MOVIE TO TAKE YOUR WHOLE FAMILY TO","83","1"
"G-xst2euQUc_13","BUT IF IT WAS ANNE HATHAWAY WHO DID THE SINGING SHE DID A GREAT JOB","83","1"
"G-xst2euQUc_14","I HAD NO IDEA THAT ANNE HATHAWAY COULD REALLY SING","83","0"
"G-xst2euQUc_15","ANYWAY UM I WOULD RECOMMEND IT IF IF YOURE LIKE ME AND YOU DONT NORMALLY GO TO SEE ANIMATED MOVIES","83","1"
"G-xst2euQUc_16","AND IM IM NOT REALLY IN A BIG HURRY AT MY AGE TO GO SEE ANIMATED MOVIES","83","0"
"G-xst2euQUc_17","UM BUT THERE REALLY HASNT BEEN MUCH TO HAS COME OUT THIS YEAR SO FAR THAT IM DYING TO GO SEE","83","0"
"G-xst2euQUc_18","AND WE REALLY WANTED TO GET OUT OF THE HOUSE UM LAST NIGHT","83","1"
"G-xst2euQUc_19","AND I WAS THOROUGHLY UM SURPRISED","83","1"
"G-xst2euQUc_2","I DID NOT THINK I WAS GONNA LIKE IT","83","1"
"G-xst2euQUc_20","AT HOW MUCH I REALLY DID ENJOY IT","83","1"
"G-xst2euQUc_21","SO I WOULD RECOMMEND THIS MOVIE","83","1"
"G-xst2euQUc_3","I REALLY DIDNT WANNA GO SEE IT","83","0"
"G-xst2euQUc_4","AND IT SEEMS TO ME THAN WHEN PRODUCTION COMPANIES START PUSHING MOVIES THAT FAR AHEAD AND WHEN THEY WERE GONNA BE RELEASED THAT USAUALLY MEANS THAT THEY ARE NOT GONNA BE GREAT","83","0"
"G-xst2euQUc_5","AND I WAS PLEASANTLY SURPRISED BY THIS MOVIE","83","1"
"G-xst2euQUc_6","I WAS I THOROUGHLY ENJOYED IT","83","1"
"G-xst2euQUc_7","UM THIS IS A GREAT FAMILY MOVIE TO TAKE YOUR WHOLE FAMILY TO THIS MOVIE","83","1"
"G-xst2euQUc_8","ITS GREAT FOR ALL AGES","83","1"
"G-xst2euQUc_9","UM I THOUGHT THE STORY LINE WAS REALLY CUTE","83","1"
"G6GlGvlkxAQ_1","I WOULD PUT MONEY ON IT THAT IT IS GOING TO BE THE BLOCKBUSTER HIT OF THE SUMMER IN TERMS OF WHEN YOU LOOK AT ALL THE MOVIES","13","1"
"G6GlGvlkxAQ_10","UM GREAT MOVIE OVERALL","13","1"
"G6GlGvlkxAQ_11","THEY DID VERY WELL TO ESTABLISH THE CHARACTER OF THOR","13","1"
"G6GlGvlkxAQ_12","THE PROBLEM WITH A LOT OF COMIC BOOK SHOWS AND MOVIES","13","0"
"G6GlGvlkxAQ_13","AND YOU SAW THIS WITH THE NBC RECENT FLOP OF THE CAPE WHICH IS A SHOW I LOVE","13","0"
"G6GlGvlkxAQ_14","BUT THE AUDIENCE THAT WAS WATCHING IT THEY NEEDED THEY NEEDED A PAY OFF RIGHT AWAY","13","0"
"G6GlGvlkxAQ_15","AND THEY NEEDED CHARACTER ESTABLISHED RIGHT AWAY","13","0"
"G6GlGvlkxAQ_16","UM WHAT YOU GET IN THE SITCOMS IN TERMS OF COMIC BOOKS AND KIND OF THE MOVIES THAT TAKE SO LOUD TO BUILD THAT","13","1"
"G6GlGvlkxAQ_17","AND WHY IS THIS PERSON WEARING TIGHTS","13","0"
"G6GlGvlkxAQ_18","OR WHY ARE THEY CARRYING A HAMMER","13","0"
"G6GlGvlkxAQ_19","YOU KNOW WHY WHAT IS THEIR MISSION","13","0"
"G6GlGvlkxAQ_2","I IM A CAP GUY CAPTAIN AMERICA FAN","13","1"
"G6GlGvlkxAQ_20","OR WHY WHY ARE THEY HERE","13","1"
"G6GlGvlkxAQ_21","YOU HAVE TO ESTABLSIH THAT FAIRLY QUICKLY","13","1"
"G6GlGvlkxAQ_22","AND I THINK THAT DIRECTORS OF THOR AND THE SCRIPT WRITERS DID THAT RIGHT AWAY","13","1"
